InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536544,22588,CARD HOLDER GINGHAM HEART,3,2011-02-26 14:32:00,5.06,,United Kingdom
536544,22589,CARDHOLDER GINGHAM STAR,1,2011-02-27 14:32:00,5.06,,United Kingdom
536544,22595,CHRISTMAS GINGHAM HEART,1,2011-02-28 14:32:00,1.66,,United Kingdom
536544,22600,CHRISTMAS RETROSPOT STAR WOOD,1,2011-03-01 14:32:00,1.66,,United Kingdom
536544,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,2011-03-02 14:32:00,1.66,,United Kingdom
536544,22603,CHRISTMAS RETROSPOT TREE WOOD,4,2011-03-03 14:32:00,1.66,,United Kingdom
536544,22605,WOODEN CROQUET GARDEN SET,1,2011-03-04 14:32:00,25.49,,United Kingdom
536544,22614,PACK OF 12 SPACEBOY TISSUES,1,2011-03-05 14:32:00,0.85,,United Kingdom
536544,22616,PACK OF 12 LONDON TISSUES ,3,2011-03-06 14:32:00,0.85,,United Kingdom
536544,22620,4 TRADITIONAL SPINNING TOPS,7,2011-03-07 14:32:00,2.51,,United Kingdom
536544,22625,RED KITCHEN SCALES,2,2011-03-08 14:32:00,16.98,,United Kingdom
536544,22629,SPACEBOY LUNCH BOX ,1,2011-03-09 14:32:00,4.21,,United Kingdom
536544,22632,HAND WARMER RED RETROSPOT,1,2011-03-10 14:32:00,4.21,,United Kingdom
536544,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2011-03-11 14:32:00,20.38,,United Kingdom
536544,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,2011-03-12 14:32:00,5.06,,United Kingdom
536544,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-03-13 14:32:00,3.36,,United Kingdom
536544,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2011-03-14 14:32:00,3.36,,United Kingdom
536544,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-03-15 14:32:00,3.36,,United Kingdom
536544,22651,GENTLEMAN SHIRT REPAIR KIT ,3,2011-03-16 14:32:00,1.66,,United Kingdom
536544,22654,DELUXE SEWING KIT ,1,2011-03-17 14:32:00,11.87,,United Kingdom
536544,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-03-18 14:32:00,4.21,,United Kingdom
536544,22664,TOY TIDY DOLLY GIRL DESIGN,4,2011-03-19 14:32:00,4.21,,United Kingdom
536544,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-03-20 14:32:00,5.91,,United Kingdom
536544,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-03-21 14:32:00,5.91,,United Kingdom
536544,22669,RED BABY BUNTING ,1,2011-03-22 14:32:00,5.91,,United Kingdom
536544,22675,FRENCH KITCHEN SIGN BLUE METAL,2,2011-03-23 14:32:00,2.51,,United Kingdom
536544,22694,WICKER STAR ,4,2011-03-24 14:32:00,4.21,,United Kingdom
536544,22695,WICKER WREATH SMALL,2,2011-03-25 14:32:00,3.36,,United Kingdom
536544,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-03-26 14:32:00,5.91,,United Kingdom
536544,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-03-27 14:32:00,5.91,,United Kingdom
536544,22719,GUMBALL MONOCHROME COAT RACK,1,2011-03-28 14:32:00,2.51,,United Kingdom
536544,22727,ALARM CLOCK BAKELIKE RED ,2,2011-03-29 14:32:00,7.62,,United Kingdom
536544,22728,ALARM CLOCK BAKELIKE PINK,1,2011-03-30 14:32:00,7.62,,United Kingdom
536544,22729,ALARM CLOCK BAKELIKE ORANGE,2,2011-03-31 14:32:00,7.62,,United Kingdom
536544,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-04-01 14:32:00,7.62,,United Kingdom
536544,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,2011-04-02 14:32:00,5.06,,United Kingdom
536544,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2011-04-03 14:32:00,3.36,,United Kingdom
536544,22738,RIBBON REEL SNOWY VILLAGE,3,2011-04-04 14:32:00,3.36,,United Kingdom
536544,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2011-04-05 14:32:00,3.36,,United Kingdom
536544,22740,POLKADOT PEN,13,2011-04-06 14:32:00,1.66,,United Kingdom
536544,22741,FUNKY DIVA PEN,8,2011-04-07 14:32:00,1.66,,United Kingdom
536544,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-04-08 14:32:00,5.91,,United Kingdom
536544,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-04-09 14:32:00,4.21,,United Kingdom
536544,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-04-10 14:32:00,4.21,,United Kingdom
536544,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3,2011-04-11 14:32:00,1.66,,United Kingdom
536544,22757,LARGE RED BABUSHKA NOTEBOOK ,3,2011-04-12 14:32:00,2.51,,United Kingdom
536544,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,2011-04-13 14:32:00,2.51,,United Kingdom
536544,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,2011-04-14 14:32:00,3.36,,United Kingdom
536544,22760,"TRAY, BREAKFAST IN BED",1,2011-04-15 14:32:00,25.49,,United Kingdom
536544,22769,CHALKBOARD KITCHEN ORGANISER,1,2011-04-16 14:32:00,51.02,,United Kingdom
536544,22791,T-LIGHT GLASS FLUTED ANTIQUE,3,2011-04-17 14:32:00,2.51,,United Kingdom
536544,22792,FLUTED ANTIQUE CANDLE HOLDER,2,2011-04-18 14:32:00,1.66,,United Kingdom
536544,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-04-19 14:32:00,5.91,,United Kingdom
536544,22812,PACK 3 BOXES CHRISTMAS PANNETONE,2,2011-04-20 14:32:00,4.21,,United Kingdom
536544,22813,PACK 3 BOXES BIRD PANNETONE ,1,2011-04-21 14:32:00,4.21,,United Kingdom
536544,22816,CARD MOTORBIKE SANTA,4,2011-04-22 14:32:00,0.85,,United Kingdom
536544,22818,CARD CHRISTMAS VILLAGE,6,2011-04-23 14:32:00,0.85,,United Kingdom
536544,22822,CREAM WALL PLANTER HEART SHAPED,1,2011-04-24 14:32:00,12.72,,United Kingdom
536544,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-04-25 14:32:00,9.32,,United Kingdom
536544,22837,HOT WATER BOTTLE BABUSHKA ,1,2011-04-26 14:32:00,9.32,,United Kingdom
536544,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-04-27 14:32:00,16.98,,United Kingdom
536544,22847,BREAD BIN DINER STYLE IVORY,1,2011-04-28 14:32:00,34.0,,United Kingdom
536544,22862,LOVE HEART NAPKIN BOX ,1,2011-04-29 14:32:00,8.47,,United Kingdom
536544,22865,HAND WARMER OWL DESIGN,1,2011-04-30 14:32:00,4.21,,United Kingdom
536544,22866,HAND WARMER SCOTTY DOG DESIGN,4,2011-01-01 14:32:00,4.21,,United Kingdom
536544,22867,HAND WARMER BIRD DESIGN,4,2011-01-02 14:32:00,4.21,,United Kingdom
536544,22876,NUMBER TILE COTTAGE GARDEN 8,1,2011-01-03 14:32:00,4.21,,United Kingdom
536544,22899,CHILDREN'S APRON DOLLY GIRL ,2,2011-01-04 14:32:00,4.21,,United Kingdom
536544,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-01-05 14:32:00,5.91,,United Kingdom
536544,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-01-06 14:32:00,3.36,,United Kingdom
536544,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,2011-01-07 14:32:00,1.66,,United Kingdom
536544,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2011-01-08 14:32:00,5.91,,United Kingdom
536544,22916,HERB MARKER THYME,1,2011-01-09 14:32:00,1.66,,United Kingdom
536544,22917,HERB MARKER ROSEMARY,1,2011-01-10 14:32:00,1.66,,United Kingdom
536544,22918,HERB MARKER PARSLEY,1,2011-01-11 14:32:00,1.66,,United Kingdom
536544,22919,HERB MARKER MINT,1,2011-01-12 14:32:00,1.66,,United Kingdom
536544,22920,HERB MARKER BASIL,1,2011-01-13 14:32:00,1.66,,United Kingdom
536544,22921,HERB MARKER CHIVES ,1,2011-01-14 14:32:00,1.66,,United Kingdom
536544,22928,YELLOW GIANT GARDEN THERMOMETER,1,2011-01-15 14:32:00,11.87,,United Kingdom
536544,22940,FELTCRAFT CHRISTMAS FAIRY,2,2011-01-16 14:32:00,8.47,,United Kingdom
536544,22945,CHRISTMAS METAL TAGS ASSORTED ,1,2011-01-17 14:32:00,11.02,,United Kingdom
536544,22948,METAL DECORATION NAUGHTY CHILDREN ,2,2011-01-18 14:32:00,6.77,,United Kingdom
536544,22949,36 DOILIES DOLLY GIRL,1,2011-01-19 14:32:00,2.98,,United Kingdom
536544,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-01-20 14:32:00,1.28,,United Kingdom
536544,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-01-21 14:32:00,1.28,,United Kingdom
536544,22956,36 FOIL HEART CAKE CASES,1,2011-01-22 14:32:00,4.21,,United Kingdom
536544,22960,JAM MAKING SET WITH JARS,7,2011-01-23 14:32:00,8.47,,United Kingdom
536544,22961,JAM MAKING SET PRINTED,9,2011-01-24 14:32:00,3.36,,United Kingdom
536544,22962,JAM JAR WITH PINK LID,4,2011-01-25 14:32:00,1.66,,United Kingdom
536544,22963,JAM JAR WITH GREEN LID,1,2011-01-26 14:32:00,1.66,,United Kingdom
536544,22966,GINGERBREAD MAN COOKIE CUTTER,3,2011-01-27 14:32:00,2.51,,United Kingdom
536544,22969,HOMEMADE JAM SCENTED CANDLES,1,2011-01-28 14:32:00,3.36,,United Kingdom
536544,22972,CHILDREN'S SPACEBOY MUG,1,2011-01-29 14:32:00,3.36,,United Kingdom
536544,22974,CHILDRENS DOLLY GIRL MUG,3,2011-01-30 14:32:00,3.36,,United Kingdom
536544,22975,SPACEBOY CHILDRENS EGG CUP,2,2011-01-31 14:32:00,2.51,,United Kingdom
536544,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,2011-02-01 14:32:00,2.51,,United Kingdom
536544,22988,SOLDIERS EGG CUP ,3,2011-02-02 14:32:00,2.51,,United Kingdom
536544,35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,2011-02-03 14:32:00,0.84,,United Kingdom
536544,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-02-04 14:32:00,0.84,,United Kingdom
536544,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2011-02-05 14:32:00,2.51,,United Kingdom
536544,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,2011-02-06 14:32:00,2.51,,United Kingdom
536544,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1,2011-02-07 14:32:00,5.91,,United Kingdom
536544,35610A,PINK CHRISTMAS FLOCK DROPLET ,1,2011-02-08 14:32:00,2.51,,United Kingdom
536544,35818P,"ACRYLIC JEWEL ICICLE, PINK",1,2011-02-09 14:32:00,3.36,,United Kingdom
536544,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,2,2011-02-10 14:32:00,1.66,,United Kingdom
536544,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,2011-02-11 14:32:00,1.66,,United Kingdom
536544,35971,ROSE FOLKART HEART DECORATIONS,1,2011-02-12 14:32:00,2.51,,United Kingdom
536544,37370,RETRO COFFEE MUGS ASSORTED,1,2011-02-13 14:32:00,16.13,,United Kingdom
536544,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2011-02-14 14:32:00,21.23,,United Kingdom
536544,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,2011-02-15 14:32:00,18.68,,United Kingdom
536544,47559B,TEA TIME OVEN GLOVE,2,2011-02-16 14:32:00,2.51,,United Kingdom
536544,47580,TEA TIME DES TEA COSY,1,2011-02-17 14:32:00,5.06,,United Kingdom
536544,47591B,SCOTTIES CHILDRENS APRON,2,2011-02-18 14:32:00,1.66,,United Kingdom
536544,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-02-19 14:32:00,4.21,,United Kingdom
536544,47593B,SCOTTIE DOGS BABY BIB,2,2011-02-20 14:32:00,0.85,,United Kingdom
536544,48188,DOORMAT WELCOME PUPPIES,1,2011-02-21 14:32:00,14.43,,United Kingdom
536544,70007,HI TEC ALPINE HAND WARMER,5,2011-02-22 14:32:00,3.36,,United Kingdom
536544,71053,WHITE METAL LANTERN,1,2011-02-23 14:32:00,8.47,,United Kingdom
536544,71459,HANGING JAM JAR T-LIGHT HOLDER,8,2011-02-24 14:32:00,1.69,,United Kingdom
536544,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1,2011-02-25 14:32:00,0.85,,United Kingdom
536544,72799E,IVORY PILLAR CANDLE SILVER FLOCK,2,2011-02-26 14:32:00,3.36,,United Kingdom
536544,72799F,IVORY PILLAR CANDLE GOLD FLOCK,2,2011-02-27 14:32:00,3.36,,United Kingdom
536544,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2011-02-28 14:32:00,8.47,,United Kingdom
536544,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2011-03-01 14:32:00,8.47,,United Kingdom
536544,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-03-02 14:32:00,8.47,,United Kingdom
536544,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,2011-03-03 14:32:00,2.51,,United Kingdom
536544,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,2011-03-04 14:32:00,1.66,,United Kingdom
536544,79030D,"TUMBLER, BAROQUE",1,2011-03-05 14:32:00,12.72,,United Kingdom
536544,79030G,"TUMBLER, NEW ENGLAND",1,2011-03-06 14:32:00,12.72,,United Kingdom
536544,79321,CHILLI LIGHTS,1,2011-03-07 14:32:00,10.17,,United Kingdom
536544,82551,LAUNDRY 15C METAL SIGN,1,2011-03-08 14:32:00,2.51,,United Kingdom
536544,82578,KITCHEN METAL SIGN,1,2011-03-09 14:32:00,1.28,,United Kingdom
536544,82580,BATHROOM METAL SIGN,1,2011-03-10 14:32:00,1.28,,United Kingdom
536544,82583,HOT BATHS METAL SIGN,1,2011-03-11 14:32:00,4.21,,United Kingdom
536544,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-03-12 14:32:00,2.51,,United Kingdom
536544,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-03-13 14:32:00,2.51,,United Kingdom
536544,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,2011-03-14 14:32:00,2.51,,United Kingdom
536544,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-03-15 14:32:00,7.62,,United Kingdom
536544,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-03-16 14:32:00,7.62,,United Kingdom
536544,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,4,2011-03-17 14:32:00,4.21,,United Kingdom
536544,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-03-18 14:32:00,4.21,,United Kingdom
536544,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,8,2011-03-19 14:32:00,3.36,,United Kingdom
536544,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4,2011-03-20 14:32:00,3.36,,United Kingdom
536544,84050,PINK HEART SHAPE EGG FRYING PAN,3,2011-03-21 14:32:00,4.21,,United Kingdom
536544,84086C,PINK/PURPLE RETRO RADIO,1,2011-03-22 14:32:00,4.21,,United Kingdom
536544,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2011-03-23 14:32:00,8.47,,United Kingdom
536544,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,4,2011-03-24 14:32:00,5.06,,United Kingdom
536544,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-03-25 14:32:00,1.28,,United Kingdom
536544,85014B,RED RETROSPOT UMBRELLA,2,2011-03-26 14:32:00,12.72,,United Kingdom
536544,85015,SET OF 12  VINTAGE POSTCARD SET,1,2011-03-27 14:32:00,2.51,,United Kingdom
536544,85016,SET OF 6 VINTAGE NOTELETS KIT,2,2011-03-28 14:32:00,2.51,,United Kingdom
536544,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,2011-03-29 14:32:00,0.85,,United Kingdom
536544,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,2011-03-30 14:32:00,0.85,,United Kingdom
536544,85032D,YULETIDE IMAGES GIFT WRAP SET,2,2011-03-31 14:32:00,1.66,,United Kingdom
536544,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,3,2011-04-01 14:32:00,1.66,,United Kingdom
536544,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2011-04-02 14:32:00,16.98,,United Kingdom
536544,85049E,SCANDINAVIAN REDS RIBBONS,3,2011-04-03 14:32:00,2.51,,United Kingdom
536544,85049G,CHOCOLATE BOX RIBBONS ,1,2011-04-04 14:32:00,2.51,,United Kingdom
536544,85049H,URBAN BLACK RIBBONS ,1,2011-04-05 14:32:00,2.51,,United Kingdom
536544,85064,CREAM SWEETHEART LETTER RACK,1,2011-04-06 14:32:00,11.02,,United Kingdom
536544,85099B,JUMBO BAG RED RETROSPOT,1,2011-04-07 14:32:00,4.21,,United Kingdom
536544,85114B,IVORY ENCHANTED FOREST PLACEMAT,11,2011-04-08 14:32:00,3.36,,United Kingdom
536544,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,2011-04-09 14:32:00,1.66,,United Kingdom
536544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-10 14:32:00,5.91,,United Kingdom
536544,85127,SMALL SQUARE CUT GLASS CANDLESTICK,2,2011-04-11 14:32:00,10.17,,United Kingdom
536544,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2011-04-12 14:32:00,2.51,,United Kingdom
536544,85131B,BEADED CRYSTAL HEART GREEN ON STICK,2,2011-04-13 14:32:00,0.85,,United Kingdom
536544,85132A,CHARLIE + LOLA BISCUITS TINS,2,2011-04-14 14:32:00,8.47,,United Kingdom
536544,85135B,BLUE DRAGONFLY HELICOPTER,1,2011-04-15 14:32:00,8.47,,United Kingdom
536544,85135C,RED DRAGONFLY HELICOPTER,1,2011-04-16 14:32:00,8.47,,United Kingdom
536544,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-04-17 14:32:00,4.21,,United Kingdom
536544,85176,SEWING SUSAN 21 NEEDLE SET,5,2011-04-18 14:32:00,1.66,,United Kingdom
536544,85177,BASKET OF FLOWERS SEWING KIT,1,2011-04-19 14:32:00,1.66,,United Kingdom
536544,85178,VICTORIAN SEWING KIT,1,2011-04-20 14:32:00,2.51,,United Kingdom
536544,85186A,EASTER BUNNY GARLAND OF FLOWERS,1,2011-04-21 14:32:00,0.85,,United Kingdom
536544,85199S,SMALL HANGING IVORY/RED WOOD BIRD,10,2011-04-22 14:32:00,0.85,,United Kingdom
536544,85231B,CINAMMON SET OF 9 T-LIGHTS,2,2011-04-23 14:32:00,1.66,,United Kingdom
536544,85232B,SET OF 3 BABUSHKA STACKING TINS,1,2011-04-24 14:32:00,4.95,,United Kingdom
536544,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,1,2011-04-25 14:32:00,3.81,,United Kingdom
536544,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,2011-04-26 14:32:00,4.24,,United Kingdom
536544,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,2011-04-27 14:32:00,3.81,,United Kingdom
536544,90071,RUBY GLASS CLUSTER EARRINGS,1,2011-04-28 14:32:00,1.26,,United Kingdom
536544,90099,NECKLACE+BRACELET SET BLUE HIBISCUS,1,2011-04-29 14:32:00,5.06,,United Kingdom
536544,90116,FRUIT SALAD BAG CHARM,1,2011-04-30 14:32:00,2.51,,United Kingdom
536544,90120C,GREEN MURANO TWIST BRACELET,1,2011-01-01 14:32:00,4.24,,United Kingdom
